id,sentence,type,expected,order,logprobs,continuation_log_prob,critical_token_idx,id_num,tokens
87_card_note_negation_affirmative_ref,Irene didn't write a card to her parents but she wrote a note. Her note was delivered two days after she sent it.,negation_affirmative,1,1,,,,,
87_card_note_negation_affirmative_ref,Irene didn't write a card to her parents but she wrote a note. Her card was delivered two days after she sent it.,negation_affirmative,0,1,,,,,
87_card_note_negation_affirmative_nonref,Irene didn't write a card to her parents but she wrote a note. The card would have arrived too late.,negation_affirmative,1,1,,,,,
87_card_note_negation_affirmative_nonref,Irene didn't write a card to her parents but she wrote a note. The note would have arrived too late.,negation_affirmative,0,1,,,,,
87_card_note_negation_affirmative_ref,Irene didn't write a note to her parents but she wrote a card. Her card was delivered two days after she sent it.,negation_affirmative,1,2,,,,,
87_card_note_negation_affirmative_ref,Irene didn't write a note to her parents but she wrote a card. Her note was delivered two days after she sent it.,negation_affirmative,0,2,,,,,
87_card_note_negation_affirmative_nonref,Irene didn't write a note to her parents but she wrote a card. The note would have arrived too late.,negation_affirmative,1,2,,,,,
87_card_note_negation_affirmative_nonref,Irene didn't write a note to her parents but she wrote a card. The card would have arrived too late.,negation_affirmative,0,2,,,,,
87_card_note_know_doubt_ref,I know that Irene wrote a card to her parents but I doubt that she wrote a note. Her card was delivered two days after she sent it.,know_doubt,1,1,,,,,
87_card_note_know_doubt_ref,I know that Irene wrote a card to her parents but I doubt that she wrote a note. Her note was delivered two days after she sent it.,know_doubt,0,1,,,,,
87_card_note_know_doubt_nonref,I know that Irene wrote a card to her parents but I doubt that she wrote a note. The note would have arrived too late.,know_doubt,1,1,,,,,
87_card_note_know_doubt_nonref,I know that Irene wrote a card to her parents but I doubt that she wrote a note. The card would have arrived too late.,know_doubt,0,1,,,,,
87_card_note_know_doubt_ref,I know that Irene wrote a note to her parents but I doubt that she wrote a card. Her note was delivered two days after she sent it.,know_doubt,1,2,,,,,
87_card_note_know_doubt_ref,I know that Irene wrote a note to her parents but I doubt that she wrote a card. Her card was delivered two days after she sent it.,know_doubt,0,2,,,,,
87_card_note_know_doubt_nonref,I know that Irene wrote a note to her parents but I doubt that she wrote a card. The card would have arrived too late.,know_doubt,1,2,,,,,
87_card_note_know_doubt_nonref,I know that Irene wrote a note to her parents but I doubt that she wrote a card. The note would have arrived too late.,know_doubt,0,2,,,,,
87_card_note_doubt_know_ref,I doubt that Irene wrote a card to her parents but I know that she wrote a note. Her note was delivered two days after she sent it.,doubt_know,1,1,,,,,
87_card_note_doubt_know_ref,I doubt that Irene wrote a card to her parents but I know that she wrote a note. Her card was delivered two days after she sent it.,doubt_know,0,1,,,,,
87_card_note_doubt_know_nonref,I doubt that Irene wrote a card to her parents but I know that she wrote a note. The card would have arrived too late.,doubt_know,1,1,,,,,
87_card_note_doubt_know_nonref,I doubt that Irene wrote a card to her parents but I know that she wrote a note. The note would have arrived too late.,doubt_know,0,1,,,,,
87_card_note_doubt_know_ref,I doubt that Irene wrote a note to her parents but I know that she wrote a card. Her card was delivered two days after she sent it.,doubt_know,1,2,,,,,
87_card_note_doubt_know_ref,I doubt that Irene wrote a note to her parents but I know that she wrote a card. Her note was delivered two days after she sent it.,doubt_know,0,2,,,,,
87_card_note_doubt_know_nonref,I doubt that Irene wrote a note to her parents but I know that she wrote a card. The note would have arrived too late.,doubt_know,1,2,,,,,
87_card_note_doubt_know_nonref,I doubt that Irene wrote a note to her parents but I know that she wrote a card. The card would have arrived too late.,doubt_know,0,2,,,,,
87_card_note_affirmative_modal_ref,Irene wrote a card to her parents but she wanted to write a note. Her card was delivered two days after she sent it.,affirmative_modal,1,1,,,,,
87_card_note_affirmative_modal_ref,Irene wrote a card to her parents but she wanted to write a note. Her note was delivered two days after she sent it.,affirmative_modal,0,1,,,,,
87_card_note_affirmative_modal_nonref,Irene wrote a card to her parents but she wanted to write a note. The note would have arrived too late.,affirmative_modal,1,1,,,,,
87_card_note_affirmative_modal_nonref,Irene wrote a card to her parents but she wanted to write a note. The card would have arrived too late.,affirmative_modal,0,1,,,,,
87_card_note_affirmative_modal_ref,Irene wrote a note to her parents but she wanted to write a card. Her note was delivered two days after she sent it.,affirmative_modal,1,2,,,,,
87_card_note_affirmative_modal_ref,Irene wrote a note to her parents but she wanted to write a card. Her card was delivered two days after she sent it.,affirmative_modal,0,2,,,,,
87_card_note_affirmative_modal_nonref,Irene wrote a note to her parents but she wanted to write a card. The card would have arrived too late.,affirmative_modal,1,2,,,,,
87_card_note_affirmative_modal_nonref,Irene wrote a note to her parents but she wanted to write a card. The note would have arrived too late.,affirmative_modal,0,2,,,,,
87_card_note_modal_affirmative_ref,Irene wanted to write a card to her parents but she wrote a note. Her note was delivered two days after she sent it.,modal_affirmative,1,1,,,,,
87_card_note_modal_affirmative_ref,Irene wanted to write a card to her parents but she wrote a note. Her card was delivered two days after she sent it.,modal_affirmative,0,1,,,,,
87_card_note_modal_affirmative_nonref,Irene wanted to write a card to her parents but she wrote a note. The card would have arrived too late.,modal_affirmative,1,1,,,,,
87_card_note_modal_affirmative_nonref,Irene wanted to write a card to her parents but she wrote a note. The note would have arrived too late.,modal_affirmative,0,1,,,,,
87_card_note_modal_affirmative_ref,Irene wanted to write a note to her parents but she wrote a card. Her card was delivered two days after she sent it.,modal_affirmative,1,2,,,,,
87_card_note_modal_affirmative_ref,Irene wanted to write a note to her parents but she wrote a card. Her note was delivered two days after she sent it.,modal_affirmative,0,2,,,,,
87_card_note_modal_affirmative_nonref,Irene wanted to write a note to her parents but she wrote a card. The note would have arrived too late.,modal_affirmative,1,2,,,,,
87_card_note_modal_affirmative_nonref,Irene wanted to write a note to her parents but she wrote a card. The card would have arrived too late.,modal_affirmative,0,2,,,,,
87_card_note_managed_failed_ref,Irene managed to write a card to her parents but she failed to write a note. Her card was delivered two days after she sent it.,managed_failed,1,1,,,,,
87_card_note_managed_failed_ref,Irene managed to write a card to her parents but she failed to write a note. Her note was delivered two days after she sent it.,managed_failed,0,1,,,,,
87_card_note_managed_failed_nonref,Irene managed to write a card to her parents but she failed to write a note. The note would have arrived too late.,managed_failed,1,1,,,,,
87_card_note_managed_failed_nonref,Irene managed to write a card to her parents but she failed to write a note. The card would have arrived too late.,managed_failed,0,1,,,,,
87_card_note_managed_failed_ref,Irene managed to write a note to her parents but she failed to write a card. Her note was delivered two days after she sent it.,managed_failed,1,2,,,,,
87_card_note_managed_failed_ref,Irene managed to write a note to her parents but she failed to write a card. Her card was delivered two days after she sent it.,managed_failed,0,2,,,,,
87_card_note_managed_failed_nonref,Irene managed to write a note to her parents but she failed to write a card. The card would have arrived too late.,managed_failed,1,2,,,,,
87_card_note_managed_failed_nonref,Irene managed to write a note to her parents but she failed to write a card. The note would have arrived too late.,managed_failed,0,2,,,,,
87_card_note_failed_managed_ref,Irene failed to write a card to her parents but she managed to write a note. Her note was delivered two days after she sent it.,failed_managed,1,1,,,,,
87_card_note_failed_managed_ref,Irene failed to write a card to her parents but she managed to write a note. Her card was delivered two days after she sent it.,failed_managed,0,1,,,,,
87_card_note_failed_managed_nonref,Irene failed to write a card to her parents but she managed to write a note. The card would have arrived too late.,failed_managed,1,1,,,,,
87_card_note_failed_managed_nonref,Irene failed to write a card to her parents but she managed to write a note. The note would have arrived too late.,failed_managed,0,1,,,,,
87_card_note_failed_managed_ref,Irene failed to write a note to her parents but she managed to write a card. Her card was delivered two days after she sent it.,failed_managed,1,2,,,,,
87_card_note_failed_managed_ref,Irene failed to write a note to her parents but she managed to write a card. Her note was delivered two days after she sent it.,failed_managed,0,2,,,,,
87_card_note_failed_managed_nonref,Irene failed to write a note to her parents but she managed to write a card. The note would have arrived too late.,failed_managed,1,2,,,,,
87_card_note_failed_managed_nonref,Irene failed to write a note to her parents but she managed to write a card. The card would have arrived too late.,failed_managed,0,2,,,,,
88_check_memo_affirmative_negation_ref,Alice wrote a check to her parents but she didn't write a memo. Her check was delivered two days after she sent it.,affirmative_negation,1,1,,,,,
88_check_memo_affirmative_negation_ref,Alice wrote a check to her parents but she didn't write a memo. Her memo was delivered two days after she sent it.,affirmative_negation,0,1,,,,,
88_check_memo_affirmative_negation_nonref,Alice wrote a check to her parents but she didn't write a memo. The memo would have arrived too late.,affirmative_negation,1,1,,,,,
88_check_memo_affirmative_negation_nonref,Alice wrote a check to her parents but she didn't write a memo. The check would have arrived too late.,affirmative_negation,0,1,,,,,
88_check_memo_affirmative_negation_ref,Alice wrote a memo to her parents but she didn't write a check. Her memo was delivered two days after she sent it.,affirmative_negation,1,2,,,,,
88_check_memo_affirmative_negation_ref,Alice wrote a memo to her parents but she didn't write a check. Her check was delivered two days after she sent it.,affirmative_negation,0,2,,,,,
88_check_memo_affirmative_negation_nonref,Alice wrote a memo to her parents but she didn't write a check. The check would have arrived too late.,affirmative_negation,1,2,,,,,
88_check_memo_affirmative_negation_nonref,Alice wrote a memo to her parents but she didn't write a check. The memo would have arrived too late.,affirmative_negation,0,2,,,,,
88_check_memo_negation_affirmative_ref,Alice didn't write a check to her parents but she wrote a memo. Her memo was delivered two days after she sent it.,negation_affirmative,1,1,,,,,
88_check_memo_negation_affirmative_ref,Alice didn't write a check to her parents but she wrote a memo. Her check was delivered two days after she sent it.,negation_affirmative,0,1,,,,,
88_check_memo_negation_affirmative_nonref,Alice didn't write a check to her parents but she wrote a memo. The check would have arrived too late.,negation_affirmative,1,1,,,,,
88_check_memo_negation_affirmative_nonref,Alice didn't write a check to her parents but she wrote a memo. The memo would have arrived too late.,negation_affirmative,0,1,,,,,
88_check_memo_negation_affirmative_ref,Alice didn't write a memo to her parents but she wrote a check. Her check was delivered two days after she sent it.,negation_affirmative,1,2,,,,,
88_check_memo_negation_affirmative_ref,Alice didn't write a memo to her parents but she wrote a check. Her memo was delivered two days after she sent it.,negation_affirmative,0,2,,,,,
88_check_memo_negation_affirmative_nonref,Alice didn't write a memo to her parents but she wrote a check. The memo would have arrived too late.,negation_affirmative,1,2,,,,,
88_check_memo_negation_affirmative_nonref,Alice didn't write a memo to her parents but she wrote a check. The check would have arrived too late.,negation_affirmative,0,2,,,,,
88_check_memo_know_doubt_ref,I know that Alice wrote a check to her parents but I doubt that she wrote a memo. Her check was delivered two days after she sent it.,know_doubt,1,1,,,,,
88_check_memo_know_doubt_ref,I know that Alice wrote a check to her parents but I doubt that she wrote a memo. Her memo was delivered two days after she sent it.,know_doubt,0,1,,,,,
88_check_memo_know_doubt_nonref,I know that Alice wrote a check to her parents but I doubt that she wrote a memo. The memo would have arrived too late.,know_doubt,1,1,,,,,
88_check_memo_know_doubt_nonref,I know that Alice wrote a check to her parents but I doubt that she wrote a memo. The check would have arrived too late.,know_doubt,0,1,,,,,
88_check_memo_know_doubt_ref,I know that Alice wrote a memo to her parents but I doubt that she wrote a check. Her memo was delivered two days after she sent it.,know_doubt,1,2,,,,,
88_check_memo_know_doubt_ref,I know that Alice wrote a memo to her parents but I doubt that she wrote a check. Her check was delivered two days after she sent it.,know_doubt,0,2,,,,,
88_check_memo_know_doubt_nonref,I know that Alice wrote a memo to her parents but I doubt that she wrote a check. The check would have arrived too late.,know_doubt,1,2,,,,,
88_check_memo_know_doubt_nonref,I know that Alice wrote a memo to her parents but I doubt that she wrote a check. The memo would have arrived too late.,know_doubt,0,2,,,,,
88_check_memo_doubt_know_ref,I doubt that Alice wrote a check to her parents but I know that she wrote a memo. Her memo was delivered two days after she sent it.,doubt_know,1,1,,,,,
88_check_memo_doubt_know_ref,I doubt that Alice wrote a check to her parents but I know that she wrote a memo. Her check was delivered two days after she sent it.,doubt_know,0,1,,,,,
88_check_memo_doubt_know_nonref,I doubt that Alice wrote a check to her parents but I know that she wrote a memo. The check would have arrived too late.,doubt_know,1,1,,,,,
88_check_memo_doubt_know_nonref,I doubt that Alice wrote a check to her parents but I know that she wrote a memo. The memo would have arrived too late.,doubt_know,0,1,,,,,
88_check_memo_doubt_know_ref,I doubt that Alice wrote a memo to her parents but I know that she wrote a check. Her check was delivered two days after she sent it.,doubt_know,1,2,,,,,
88_check_memo_doubt_know_ref,I doubt that Alice wrote a memo to her parents but I know that she wrote a check. Her memo was delivered two days after she sent it.,doubt_know,0,2,,,,,
88_check_memo_doubt_know_nonref,I doubt that Alice wrote a memo to her parents but I know that she wrote a check. The memo would have arrived too late.,doubt_know,1,2,,,,,
88_check_memo_doubt_know_nonref,I doubt that Alice wrote a memo to her parents but I know that she wrote a check. The check would have arrived too late.,doubt_know,0,2,,,,,
88_check_memo_affirmative_modal_ref,Alice wrote a check to her parents but she wanted to write a memo. Her check was delivered two days after she sent it.,affirmative_modal,1,1,,,,,
88_check_memo_affirmative_modal_ref,Alice wrote a check to her parents but she wanted to write a memo. Her memo was delivered two days after she sent it.,affirmative_modal,0,1,,,,,
88_check_memo_affirmative_modal_nonref,Alice wrote a check to her parents but she wanted to write a memo. The memo would have arrived too late.,affirmative_modal,1,1,,,,,
88_check_memo_affirmative_modal_nonref,Alice wrote a check to her parents but she wanted to write a memo. The check would have arrived too late.,affirmative_modal,0,1,,,,,
88_check_memo_affirmative_modal_ref,Alice wrote a memo to her parents but she wanted to write a check. Her memo was delivered two days after she sent it.,affirmative_modal,1,2,,,,,
88_check_memo_affirmative_modal_ref,Alice wrote a memo to her parents but she wanted to write a check. Her check was delivered two days after she sent it.,affirmative_modal,0,2,,,,,
88_check_memo_affirmative_modal_nonref,Alice wrote a memo to her parents but she wanted to write a check. The check would have arrived too late.,affirmative_modal,1,2,,,,,
88_check_memo_affirmative_modal_nonref,Alice wrote a memo to her parents but she wanted to write a check. The memo would have arrived too late.,affirmative_modal,0,2,,,,,
88_check_memo_modal_affirmative_ref,Alice wanted to write a check to her parents but she wrote a memo. Her memo was delivered two days after she sent it.,modal_affirmative,1,1,,,,,
88_check_memo_modal_affirmative_ref,Alice wanted to write a check to her parents but she wrote a memo. Her check was delivered two days after she sent it.,modal_affirmative,0,1,,,,,
88_check_memo_modal_affirmative_nonref,Alice wanted to write a check to her parents but she wrote a memo. The check would have arrived too late.,modal_affirmative,1,1,,,,,
88_check_memo_modal_affirmative_nonref,Alice wanted to write a check to her parents but she wrote a memo. The memo would have arrived too late.,modal_affirmative,0,1,,,,,
88_check_memo_modal_affirmative_ref,Alice wanted to write a memo to her parents but she wrote a check. Her check was delivered two days after she sent it.,modal_affirmative,1,2,,,,,
88_check_memo_modal_affirmative_ref,Alice wanted to write a memo to her parents but she wrote a check. Her memo was delivered two days after she sent it.,modal_affirmative,0,2,,,,,
88_check_memo_modal_affirmative_nonref,Alice wanted to write a memo to her parents but she wrote a check. The memo would have arrived too late.,modal_affirmative,1,2,,,,,
88_check_memo_modal_affirmative_nonref,Alice wanted to write a memo to her parents but she wrote a check. The check would have arrived too late.,modal_affirmative,0,2,,,,,
88_check_memo_managed_failed_ref,Alice managed to write a check to her parents but she failed to write a memo. Her check was delivered two days after she sent it.,managed_failed,1,1,,,,,
88_check_memo_managed_failed_ref,Alice managed to write a check to her parents but she failed to write a memo. Her memo was delivered two days after she sent it.,managed_failed,0,1,,,,,
88_check_memo_managed_failed_nonref,Alice managed to write a check to her parents but she failed to write a memo. The memo would have arrived too late.,managed_failed,1,1,,,,,
88_check_memo_managed_failed_nonref,Alice managed to write a check to her parents but she failed to write a memo. The check would have arrived too late.,managed_failed,0,1,,,,,
88_check_memo_managed_failed_ref,Alice managed to write a memo to her parents but she failed to write a check. Her memo was delivered two days after she sent it.,managed_failed,1,2,,,,,
88_check_memo_managed_failed_ref,Alice managed to write a memo to her parents but she failed to write a check. Her check was delivered two days after she sent it.,managed_failed,0,2,,,,,
88_check_memo_managed_failed_nonref,Alice managed to write a memo to her parents but she failed to write a check. The check would have arrived too late.,managed_failed,1,2,,,,,
88_check_memo_managed_failed_nonref,Alice managed to write a memo to her parents but she failed to write a check. The memo would have arrived too late.,managed_failed,0,2,,,,,
88_check_memo_failed_managed_ref,Alice failed to write a check to her parents but she managed to write a memo. Her memo was delivered two days after she sent it.,failed_managed,1,1,,,,,
88_check_memo_failed_managed_ref,Alice failed to write a check to her parents but she managed to write a memo. Her check was delivered two days after she sent it.,failed_managed,0,1,,,,,
88_check_memo_failed_managed_nonref,Alice failed to write a check to her parents but she managed to write a memo. The check would have arrived too late.,failed_managed,1,1,,,,,
88_check_memo_failed_managed_nonref,Alice failed to write a check to her parents but she managed to write a memo. The memo would have arrived too late.,failed_managed,0,1,,,,,
88_check_memo_failed_managed_ref,Alice failed to write a memo to her parents but she managed to write a check. Her check was delivered two days after she sent it.,failed_managed,1,2,,,,,
88_check_memo_failed_managed_ref,Alice failed to write a memo to her parents but she managed to write a check. Her memo was delivered two days after she sent it.,failed_managed,0,2,,,,,
88_check_memo_failed_managed_nonref,Alice failed to write a memo to her parents but she managed to write a check. The memo would have arrived too late.,failed_managed,1,2,,,,,
88_check_memo_failed_managed_nonref,Alice failed to write a memo to her parents but she managed to write a check. The check would have arrived too late.,failed_managed,0,2,,,,,
89_check_note_affirmative_negation_ref,Clara wrote a check to her parents but she didn't write a note. Her check was delivered two days after she sent it.,affirmative_negation,1,1,,,,,
89_check_note_affirmative_negation_ref,Clara wrote a check to her parents but she didn't write a note. Her note was delivered two days after she sent it.,affirmative_negation,0,1,,,,,
89_check_note_affirmative_negation_nonref,Clara wrote a check to her parents but she didn't write a note. The note would have arrived too late.,affirmative_negation,1,1,,,,,
89_check_note_affirmative_negation_nonref,Clara wrote a check to her parents but she didn't write a note. The check would have arrived too late.,affirmative_negation,0,1,,,,,
89_check_note_affirmative_negation_ref,Clara wrote a note to her parents but she didn't write a check. Her note was delivered two days after she sent it.,affirmative_negation,1,2,,,,,
89_check_note_affirmative_negation_ref,Clara wrote a note to her parents but she didn't write a check. Her check was delivered two days after she sent it.,affirmative_negation,0,2,,,,,
89_check_note_affirmative_negation_nonref,Clara wrote a note to her parents but she didn't write a check. The check would have arrived too late.,affirmative_negation,1,2,,,,,
89_check_note_affirmative_negation_nonref,Clara wrote a note to her parents but she didn't write a check. The note would have arrived too late.,affirmative_negation,0,2,,,,,
89_check_note_negation_affirmative_ref,Clara didn't write a check to her parents but she wrote a note. Her note was delivered two days after she sent it.,negation_affirmative,1,1,,,,,
89_check_note_negation_affirmative_ref,Clara didn't write a check to her parents but she wrote a note. Her check was delivered two days after she sent it.,negation_affirmative,0,1,,,,,
89_check_note_negation_affirmative_nonref,Clara didn't write a check to her parents but she wrote a note. The check would have arrived too late.,negation_affirmative,1,1,,,,,
89_check_note_negation_affirmative_nonref,Clara didn't write a check to her parents but she wrote a note. The note would have arrived too late.,negation_affirmative,0,1,,,,,
89_check_note_negation_affirmative_ref,Clara didn't write a note to her parents but she wrote a check. Her check was delivered two days after she sent it.,negation_affirmative,1,2,,,,,
89_check_note_negation_affirmative_ref,Clara didn't write a note to her parents but she wrote a check. Her note was delivered two days after she sent it.,negation_affirmative,0,2,,,,,
89_check_note_negation_affirmative_nonref,Clara didn't write a note to her parents but she wrote a check. The note would have arrived too late.,negation_affirmative,1,2,,,,,
89_check_note_negation_affirmative_nonref,Clara didn't write a note to her parents but she wrote a check. The check would have arrived too late.,negation_affirmative,0,2,,,,,
89_check_note_know_doubt_ref,I know that Clara wrote a check to her parents but I doubt that she wrote a note. Her check was delivered two days after she sent it.,know_doubt,1,1,,,,,
89_check_note_know_doubt_ref,I know that Clara wrote a check to her parents but I doubt that she wrote a note. Her note was delivered two days after she sent it.,know_doubt,0,1,,,,,
89_check_note_know_doubt_nonref,I know that Clara wrote a check to her parents but I doubt that she wrote a note. The note would have arrived too late.,know_doubt,1,1,,,,,
89_check_note_know_doubt_nonref,I know that Clara wrote a check to her parents but I doubt that she wrote a note. The check would have arrived too late.,know_doubt,0,1,,,,,
89_check_note_know_doubt_ref,I know that Clara wrote a note to her parents but I doubt that she wrote a check. Her note was delivered two days after she sent it.,know_doubt,1,2,,,,,
89_check_note_know_doubt_ref,I know that Clara wrote a note to her parents but I doubt that she wrote a check. Her check was delivered two days after she sent it.,know_doubt,0,2,,,,,
89_check_note_know_doubt_nonref,I know that Clara wrote a note to her parents but I doubt that she wrote a check. The check would have arrived too late.,know_doubt,1,2,,,,,
89_check_note_know_doubt_nonref,I know that Clara wrote a note to her parents but I doubt that she wrote a check. The note would have arrived too late.,know_doubt,0,2,,,,,
89_check_note_doubt_know_ref,I doubt that Clara wrote a check to her parents but I know that she wrote a note. Her note was delivered two days after she sent it.,doubt_know,1,1,,,,,
89_check_note_doubt_know_ref,I doubt that Clara wrote a check to her parents but I know that she wrote a note. Her check was delivered two days after she sent it.,doubt_know,0,1,,,,,
89_check_note_doubt_know_nonref,I doubt that Clara wrote a check to her parents but I know that she wrote a note. The check would have arrived too late.,doubt_know,1,1,,,,,
89_check_note_doubt_know_nonref,I doubt that Clara wrote a check to her parents but I know that she wrote a note. The note would have arrived too late.,doubt_know,0,1,,,,,
89_check_note_doubt_know_ref,I doubt that Clara wrote a note to her parents but I know that she wrote a check. Her check was delivered two days after she sent it.,doubt_know,1,2,,,,,
89_check_note_doubt_know_ref,I doubt that Clara wrote a note to her parents but I know that she wrote a check. Her note was delivered two days after she sent it.,doubt_know,0,2,,,,,
89_check_note_doubt_know_nonref,I doubt that Clara wrote a note to her parents but I know that she wrote a check. The note would have arrived too late.,doubt_know,1,2,,,,,
89_check_note_doubt_know_nonref,I doubt that Clara wrote a note to her parents but I know that she wrote a check. The check would have arrived too late.,doubt_know,0,2,,,,,
89_check_note_affirmative_modal_ref,Clara wrote a check to her parents but she wanted to write a note. Her check was delivered two days after she sent it.,affirmative_modal,1,1,,,,,
89_check_note_affirmative_modal_ref,Clara wrote a check to her parents but she wanted to write a note. Her note was delivered two days after she sent it.,affirmative_modal,0,1,,,,,
89_check_note_affirmative_modal_nonref,Clara wrote a check to her parents but she wanted to write a note. The note would have arrived too late.,affirmative_modal,1,1,,,,,
89_check_note_affirmative_modal_nonref,Clara wrote a check to her parents but she wanted to write a note. The check would have arrived too late.,affirmative_modal,0,1,,,,,
89_check_note_affirmative_modal_ref,Clara wrote a note to her parents but she wanted to write a check. Her note was delivered two days after she sent it.,affirmative_modal,1,2,,,,,
89_check_note_affirmative_modal_ref,Clara wrote a note to her parents but she wanted to write a check. Her check was delivered two days after she sent it.,affirmative_modal,0,2,,,,,
89_check_note_affirmative_modal_nonref,Clara wrote a note to her parents but she wanted to write a check. The check would have arrived too late.,affirmative_modal,1,2,,,,,
89_check_note_affirmative_modal_nonref,Clara wrote a note to her parents but she wanted to write a check. The note would have arrived too late.,affirmative_modal,0,2,,,,,
89_check_note_modal_affirmative_ref,Clara wanted to write a check to her parents but she wrote a note. Her note was delivered two days after she sent it.,modal_affirmative,1,1,,,,,
89_check_note_modal_affirmative_ref,Clara wanted to write a check to her parents but she wrote a note. Her check was delivered two days after she sent it.,modal_affirmative,0,1,,,,,
89_check_note_modal_affirmative_nonref,Clara wanted to write a check to her parents but she wrote a note. The check would have arrived too late.,modal_affirmative,1,1,,,,,
89_check_note_modal_affirmative_nonref,Clara wanted to write a check to her parents but she wrote a note. The note would have arrived too late.,modal_affirmative,0,1,,,,,
89_check_note_modal_affirmative_ref,Clara wanted to write a note to her parents but she wrote a check. Her check was delivered two days after she sent it.,modal_affirmative,1,2,,,,,
89_check_note_modal_affirmative_ref,Clara wanted to write a note to her parents but she wrote a check. Her note was delivered two days after she sent it.,modal_affirmative,0,2,,,,,
89_check_note_modal_affirmative_nonref,Clara wanted to write a note to her parents but she wrote a check. The note would have arrived too late.,modal_affirmative,1,2,,,,,
89_check_note_modal_affirmative_nonref,Clara wanted to write a note to her parents but she wrote a check. The check would have arrived too late.,modal_affirmative,0,2,,,,,
89_check_note_managed_failed_ref,Clara managed to write a check to her parents but she failed to write a note. Her check was delivered two days after she sent it.,managed_failed,1,1,,,,,
89_check_note_managed_failed_ref,Clara managed to write a check to her parents but she failed to write a note. Her note was delivered two days after she sent it.,managed_failed,0,1,,,,,
89_check_note_managed_failed_nonref,Clara managed to write a check to her parents but she failed to write a note. The note would have arrived too late.,managed_failed,1,1,,,,,
89_check_note_managed_failed_nonref,Clara managed to write a check to her parents but she failed to write a note. The check would have arrived too late.,managed_failed,0,1,,,,,
89_check_note_managed_failed_ref,Clara managed to write a note to her parents but she failed to write a check. Her note was delivered two days after she sent it.,managed_failed,1,2,,,,,
89_check_note_managed_failed_ref,Clara managed to write a note to her parents but she failed to write a check. Her check was delivered two days after she sent it.,managed_failed,0,2,,,,,
89_check_note_managed_failed_nonref,Clara managed to write a note to her parents but she failed to write a check. The check would have arrived too late.,managed_failed,1,2,,,,,
89_check_note_managed_failed_nonref,Clara managed to write a note to her parents but she failed to write a check. The note would have arrived too late.,managed_failed,0,2,,,,,
89_check_note_failed_managed_ref,Clara failed to write a check to her parents but she managed to write a note. Her note was delivered two days after she sent it.,failed_managed,1,1,,,,,
89_check_note_failed_managed_ref,Clara failed to write a check to her parents but she managed to write a note. Her check was delivered two days after she sent it.,failed_managed,0,1,,,,,
89_check_note_failed_managed_nonref,Clara failed to write a check to her parents but she managed to write a note. The check would have arrived too late.,failed_managed,1,1,,,,,
89_check_note_failed_managed_nonref,Clara failed to write a check to her parents but she managed to write a note. The note would have arrived too late.,failed_managed,0,1,,,,,
89_check_note_failed_managed_ref,Clara failed to write a note to her parents but she managed to write a check. Her check was delivered two days after she sent it.,failed_managed,1,2,,,,,
89_check_note_failed_managed_ref,Clara failed to write a note to her parents but she managed to write a check. Her note was delivered two days after she sent it.,failed_managed,0,2,,,,,
89_check_note_failed_managed_nonref,Clara failed to write a note to her parents but she managed to write a check. The note would have arrived too late.,failed_managed,1,2,,,,,
89_check_note_failed_managed_nonref,Clara failed to write a note to her parents but she managed to write a check. The check would have arrived too late.,failed_managed,0,2,,,,,
90_memo_note_affirmative_negation_ref,Ruby wrote a memo to her parents but she didn't write a note. Her memo was delivered two days after she sent it.,affirmative_negation,1,1,,,,,
90_memo_note_affirmative_negation_ref,Ruby wrote a memo to her parents but she didn't write a note. Her note was delivered two days after she sent it.,affirmative_negation,0,1,,,,,
90_memo_note_affirmative_negation_nonref,Ruby wrote a memo to her parents but she didn't write a note. The note would have arrived too late.,affirmative_negation,1,1,,,,,
90_memo_note_affirmative_negation_nonref,Ruby wrote a memo to her parents but she didn't write a note. The memo would have arrived too late.,affirmative_negation,0,1,,,,,
90_memo_note_affirmative_negation_ref,Ruby wrote a note to her parents but she didn't write a memo. Her note was delivered two days after she sent it.,affirmative_negation,1,2,,,,,
90_memo_note_affirmative_negation_ref,Ruby wrote a note to her parents but she didn't write a memo. Her memo was delivered two days after she sent it.,affirmative_negation,0,2,,,,,
90_memo_note_affirmative_negation_nonref,Ruby wrote a note to her parents but she didn't write a memo. The memo would have arrived too late.,affirmative_negation,1,2,,,,,
90_memo_note_affirmative_negation_nonref,Ruby wrote a note to her parents but she didn't write a memo. The note would have arrived too late.,affirmative_negation,0,2,,,,,
90_memo_note_negation_affirmative_ref,Ruby didn't write a memo to her parents but she wrote a note. Her note was delivered two days after she sent it.,negation_affirmative,1,1,,,,,
90_memo_note_negation_affirmative_ref,Ruby didn't write a memo to her parents but she wrote a note. Her memo was delivered two days after she sent it.,negation_affirmative,0,1,,,,,
90_memo_note_negation_affirmative_nonref,Ruby didn't write a memo to her parents but she wrote a note. The memo would have arrived too late.,negation_affirmative,1,1,,,,,
90_memo_note_negation_affirmative_nonref,Ruby didn't write a memo to her parents but she wrote a note. The note would have arrived too late.,negation_affirmative,0,1,,,,,
90_memo_note_negation_affirmative_ref,Ruby didn't write a note to her parents but she wrote a memo. Her memo was delivered two days after she sent it.,negation_affirmative,1,2,,,,,
90_memo_note_negation_affirmative_ref,Ruby didn't write a note to her parents but she wrote a memo. Her note was delivered two days after she sent it.,negation_affirmative,0,2,,,,,
