id,sentence,type,expected,order,logprobs,continuation_log_prob,critical_token_idx,id_num,tokens
8_cake_managed_failed_ref,Michael managed to bake a cake but failed to bake a pie. His pie tasted delicious.,managed_failed,0,1,"[-10.87707233428955, -0.15238332748413086, -6.299110412597656, -3.8461246490478516, -1.2695860862731934, -1.209567666053772, -0.021518800407648087, -5.465442180633545, -4.932899475097656, -0.376776784658432, -4.261139869689941, -0.07927019149065018, -0.811439037322998, -2.105086326599121, -0.5531730055809021, -4.873716831207275, -2.7403650283813477, -4.487468719482422, -0.10581214725971222, -3.724789619445801, -0.014311176724731922, -1.359021782875061]",-17.30548530537635,15,8,▁Michael|▁managed|▁to|▁b|ake|▁a|▁c|ake|▁but|▁failed|▁to|▁b|ake|▁a|▁pie|.|▁His|▁pie|▁t|asted|▁del|icious|.
8_cake_managed_failed_nonref,Michael managed to bake a cake but failed to bake a pie. The pie that he was planning to make required too many ingredients.,managed_failed,1,1,"[-10.87707233428955, -0.15238332748413086, -6.299110412597656, -3.8461246490478516, -1.2695860862731934, -1.209567666053772, -0.021518800407648087, -5.465442180633545, -4.932899475097656, -0.376776784658432, -4.261139869689941, -0.07927019149065018, -0.811439037322998, -2.105086326599121, -0.5531730055809021, -2.8438467979431152, -2.0858166217803955, -4.4120378494262695, -1.3371491432189941, -2.926755666732788, -3.722795009613037, -0.20692114531993866, -1.406526803970337, -4.517900466918945, -5.708878993988037, -1.061729907989502, -0.9027090072631836, -0.001279846066609025, -0.0022251864429563284, -1.8580735921859741]",-32.99464603886008,15,8,▁Michael|▁managed|▁to|▁b|ake|▁a|▁c|ake|▁but|▁failed|▁to|▁b|ake|▁a|▁pie|.|▁The|▁pie|▁that|▁he|▁was|▁planning|▁to|▁make|▁required|▁too|▁many|▁ing|red|ients|.
8_cake_managed_failed_nonref,Michael managed to bake a cake but failed to bake a pie. The cake that he was planning to make required too many ingredients.,managed_failed,0,1,"[-10.87707233428955, -0.15238332748413086, -6.299110412597656, -3.8461246490478516, -1.2695860862731934, -1.209567666053772, -0.021518800407648087, -5.465442180633545, -4.932899475097656, -0.376776784658432, -4.261139869689941, -0.07927019149065018, -0.811439037322998, -2.105086326599121, -0.5531730055809021, -2.8438467979431152, -2.7391626834869385, -0.03127149119973183, -4.577297687530518, -0.5319967269897461, -4.4236836433410645, -5.269747734069824, -0.15865060687065125, -1.9160860776901245, -5.997243881225586, -5.226428031921387, -1.2863047122955322, -1.0595548152923584, -0.001258058357052505, -0.0024169061798602343, -1.8842495679855347]",-37.949199422379024,15,8,▁Michael|▁managed|▁to|▁b|ake|▁a|▁c|ake|▁but|▁failed|▁to|▁b|ake|▁a|▁pie|.|▁The|▁c|ake|▁that|▁he|▁was|▁planning|▁to|▁make|▁required|▁too|▁many|▁ing|red|ients|.
8_cake_managed_failed_ref,Michael managed to bake a pie but failed to bake a cake. His pie tasted delicious.,managed_failed,1,2,"[-10.87707233428955, -0.15238332748413086, -6.299110412597656, -3.8461246490478516, -1.2695860862731934, -4.661562442779541, -5.351840972900391, -4.721860885620117, -0.4445820748806, -3.494081497192383, -0.04139250889420509, -0.5876915454864502, -0.6497535109519958, -0.015987303107976913, -0.5954003930091858, -4.566290378570557, -3.226402997970581, -3.8699567317962646, -0.05056997388601303, -2.599346160888672, -0.01115596853196621, -1.4861751794815063]",-15.80989739112556,15,8,▁Michael|▁managed|▁to|▁b|ake|▁a|▁pie|▁but|▁failed|▁to|▁b|ake|▁a|▁c|ake|.|▁His|▁pie|▁t|asted|▁del|icious|.
8_cake_managed_failed_ref,Michael managed to bake a pie but failed to bake a cake. His cake tasted delicious.,managed_failed,0,2,"[-10.87707233428955, -0.15238332748413086, -6.299110412597656, -3.8461246490478516, -1.2695860862731934, -4.661562442779541, -5.351840972900391, -4.721860885620117, -0.4445820748806, -3.494081497192383, -0.04139250889420509, -0.5876915454864502, -0.6497535109519958, -0.015987303107976913, -0.5954003930091858, -4.566290378570557, -2.9729316234588623, -0.17597846686840057, -3.6676793098449707, -0.09814304113388062, -3.874117374420166, -0.014963761903345585, -1.5941708087921143]",-16.964274764992297,15,8,▁Michael|▁managed|▁to|▁b|ake|▁a|▁pie|▁but|▁failed|▁to|▁b|ake|▁a|▁c|ake|.|▁His|▁c|ake|▁t|asted|▁del|icious|.
8_cake_managed_failed_nonref,Michael managed to bake a pie but failed to bake a cake. The cake that he was planning to make required too many ingredients.,managed_failed,1,2,"[-10.87707233428955, -0.15238332748413086, -6.299110412597656, -3.8461246490478516, -1.2695860862731934, -4.661562442779541, -5.351840972900391, -4.721860885620117, -0.4445820748806, -3.494081497192383, -0.04139250889420509, -0.5876915454864502, -0.6497535109519958, -0.015987303107976913, -0.5954003930091858, -2.8035216331481934, -2.5129427909851074, -0.06286559998989105, -3.9013500213623047, -1.0693566799163818, -3.122807025909424, -3.5986433029174805, -0.19795405864715576, -1.4202998876571655, -4.2780985832214355, -5.330564498901367, -1.0862553119659424, -1.2151217460632324, -0.0010387268848717213, -0.002362795639783144, -1.890863060951233]",-32.49404572416097,15,8,▁Michael|▁managed|▁to|▁b|ake|▁a|▁pie|▁but|▁failed|▁to|▁b|ake|▁a|▁c|ake|.|▁The|▁c|ake|▁that|▁he|▁was|▁planning|▁to|▁make|▁required|▁too|▁many|▁ing|red|ients|.
8_cake_managed_failed_nonref,Michael managed to bake a pie but failed to bake a cake. The pie that he was planning to make required too many ingredients.,managed_failed,0,2,"[-10.87707233428955, -0.15238332748413086, -6.299110412597656, -3.8461246490478516, -1.2695860862731934, -4.661562442779541, -5.351840972900391, -4.721860885620117, -0.4445820748806, -3.494081497192383, -0.04139250889420509, -0.5876915454864502, -0.6497535109519958, -0.015987303107976913, -0.5954003930091858, -2.8035216331481934, -2.488396167755127, -5.040685653686523, -0.5075330138206482, -4.230825901031494, -4.919666290283203, -0.1425296515226364, -1.8642499446868896, -5.929715633392334, -5.043024063110352, -1.3405332565307617, -1.000874400138855, -0.001129227806814015, -0.002179748611524701, -1.8974372148513794]",-37.212301800376736,15,8,▁Michael|▁managed|▁to|▁b|ake|▁a|▁pie|▁but|▁failed|▁to|▁b|ake|▁a|▁c|ake|.|▁The|▁pie|▁that|▁he|▁was|▁planning|▁to|▁make|▁required|▁too|▁many|▁ing|red|ients|.
8_cake_failed_managed_ref,Michael failed to bake a cake but managed to bake a pie. His pie tasted delicious.,failed_managed,1,1,"[-10.398163795471191, -0.4884580969810486, -7.579297065734863, -3.7554426193237305, -1.6489956378936768, -0.6546979546546936, -0.009883278980851173, -6.353440284729004, -4.567105770111084, -0.07435406744480133, -2.561861753463745, -0.09826741367578506, -0.6187135577201843, -2.479384422302246, -1.0564892292022705, -5.004694938659668, -2.5315351486206055, -4.253363132476807, -0.06657274812459946, -2.808708906173706, -0.010141746141016483, -1.3071308135986328]",-15.982147433795035,15,8,▁Michael|▁failed|▁to|▁b|ake|▁a|▁c|ake|▁but|▁managed|▁to|▁b|ake|▁a|▁pie|.|▁His|▁pie|▁t|asted|▁del|icious|.
8_cake_failed_managed_ref,Michael failed to bake a cake but managed to bake a pie. His cake tasted delicious.,failed_managed,0,1,"[-10.398163795471191, -0.4884580969810486, -7.579297065734863, -3.7554426193237305, -1.6489956378936768, -0.6546979546546936, -0.009883278980851173, -6.353440284729004, -4.567105770111084, -0.07435406744480133, -2.561861753463745, -0.09826741367578506, -0.6187135577201843, -2.479384422302246, -1.0564892292022705, -5.004694938659668, -4.3603105545043945, -0.3973315954208374, -3.985233783721924, -0.14806361496448517, -3.769902229309082, -0.014634409919381142, -1.3080804347991943]",-18.988251561298966,15,8,▁Michael|▁failed|▁to|▁b|ake|▁a|▁c|ake|▁but|▁managed|▁to|▁b|ake|▁a|▁pie|.|▁His|▁c|ake|▁t|asted|▁del|icious|.
8_cake_failed_managed_nonref,Michael failed to bake a cake but managed to bake a pie. The cake that he was planning to make required too many ingredients.,failed_managed,1,1,"[-10.398163795471191, -0.4884580969810486, -7.579297065734863, -3.7554426193237305, -1.6489956378936768, -0.6546979546546936, -0.009883278980851173, -6.353440284729004, -4.567105770111084, -0.07435406744480133, -2.561861753463745, -0.09826741367578506, -0.6187135577201843, -2.479384422302246, -1.0564892292022705, -2.760814666748047, -3.3984827995300293, -0.11863398551940918, -3.864081859588623, -1.6965395212173462, -2.3073716163635254, -4.3810343742370605, -0.1826145052909851, -1.543378233909607, -5.246397972106934, -5.446788787841797, -0.9743692278862, -0.9961181282997131, -0.0009525052737444639, -0.0024856405798345804, -2.1066079139709473]",-35.0266717383638,15,8,▁Michael|▁failed|▁to|▁b|ake|▁a|▁c|ake|▁but|▁managed|▁to|▁b|ake|▁a|▁pie|.|▁The|▁c|ake|▁that|▁he|▁was|▁planning|▁to|▁make|▁required|▁too|▁many|▁ing|red|ients|.
8_cake_failed_managed_nonref,Michael failed to bake a cake but managed to bake a pie. The pie that he was planning to make required too many ingredients.,failed_managed,0,1,"[-10.398163795471191, -0.4884580969810486, -7.579297065734863, -3.7554426193237305, -1.6489956378936768, -0.6546979546546936, -0.009883278980851173, -6.353440284729004, -4.567105770111084, -0.07435406744480133, -2.561861753463745, -0.09826741367578506, -0.6187135577201843, -2.479384422302246, -1.0564892292022705, -2.760814666748047, -1.9838919639587402, -5.314006805419922, -1.3876110315322876, -3.859802722930908, -4.32212495803833, -0.1477617472410202, -2.225370168685913, -6.475733757019043, -6.8662824630737305, -1.356554627418518, -1.3159458637237549, -0.0011868583969771862, -0.0028584832325577736, -2.173496723175049]",-40.1934428405948,15,8,▁Michael|▁failed|▁to|▁b|ake|▁a|▁c|ake|▁but|▁managed|▁to|▁b|ake|▁a|▁pie|.|▁The|▁pie|▁that|▁he|▁was|▁planning|▁to|▁make|▁required|▁too|▁many|▁ing|red|ients|.
8_cake_failed_managed_ref,Michael failed to bake a pie but managed to bake a cake. His cake tasted delicious.,failed_managed,1,2,"[-10.398163795471191, -0.4884580969810486, -7.579297065734863, -3.7554426193237305, -1.6489956378936768, -4.184683322906494, -5.112074851989746, -3.9912357330322266, -0.09647073596715927, -2.373255491256714, -0.05532398819923401, -0.5313483476638794, -0.8533262610435486, -0.03141278401017189, -1.0127092599868774, -4.774809837341309, -2.107459545135498, -0.031250808387994766, -3.91837739944458, -0.06949105858802795, -2.6446728706359863, -0.01086344849318266, -1.3128076791763306]",-14.869732647202909,15,8,▁Michael|▁failed|▁to|▁b|ake|▁a|▁pie|▁but|▁managed|▁to|▁b|ake|▁a|▁c|ake|.|▁His|▁c|ake|▁t|asted|▁del|icious|.
8_cake_failed_managed_ref,Michael failed to bake a pie but managed to bake a cake. His pie tasted delicious.,failed_managed,0,2,"[-10.398163795471191, -0.4884580969810486, -7.579297065734863, -3.7554426193237305, -1.6489956378936768, -4.184683322906494, -5.112074851989746, -3.9912357330322266, -0.09647073596715927, -2.373255491256714, -0.05532398819923401, -0.5313483476638794, -0.8533262610435486, -0.03141278401017189, -1.0127092599868774, -4.774809837341309, -3.5765175819396973, -4.17043399810791, -0.07864228636026382, -3.816145181655884, -0.013127095997333527, -1.4968940019607544]",-17.92656998336315,15,8,▁Michael|▁failed|▁to|▁b|ake|▁a|▁pie|▁but|▁managed|▁to|▁b|ake|▁a|▁c|ake|.|▁His|▁pie|▁t|asted|▁del|icious|.
8_cake_failed_managed_nonref,Michael failed to bake a pie but managed to bake a cake. The pie that he was planning to make required too many ingredients.,failed_managed,1,2,"[-10.398163795471191, -0.4884580969810486, -7.579297065734863, -3.7554426193237305, -1.6489956378936768, -4.184683322906494, -5.112074851989746, -3.9912357330322266, -0.09647073596715927, -2.373255491256714, -0.05532398819923401, -0.5313483476638794, -0.8533262610435486, -0.03141278401017189, -1.0127092599868774, -2.726970672607422, -3.274116039276123, -4.569965362548828, -1.5559415817260742, -2.331599712371826, -3.5632777214050293, -0.1608513444662094, -1.4942944049835205, -5.1695075035095215, -5.474946975708008, -0.8519115447998047, -0.7976096868515015, -0.0010799296433106065, -0.0024317714851349592, -2.139968156814575]",-34.11447240819689,15,8,▁Michael|▁failed|▁to|▁b|ake|▁a|▁pie|▁but|▁managed|▁to|▁b|ake|▁a|▁c|ake|.|▁The|▁pie|▁that|▁he|▁was|▁planning|▁to|▁make|▁required|▁too|▁many|▁ing|red|ients|.
8_cake_failed_managed_nonref,Michael failed to bake a pie but managed to bake a cake. The cake that he was planning to make required too many ingredients.,failed_managed,0,2,"[-10.398163795471191, -0.4884580969810486, -7.579297065734863, -3.7554426193237305, -1.6489956378936768, -4.184683322906494, -5.112074851989746, -3.9912357330322266, -0.09647073596715927, -2.373255491256714, -0.05532398819923401, -0.5313483476638794, -0.8533262610435486, -0.03141278401017189, -1.0127092599868774, -2.726970672607422, -1.9036575555801392, -0.02092861942946911, -4.89418363571167, -1.2362719774246216, -4.3361639976501465, -4.268130302429199, -0.13714024424552917, -2.0412025451660156, -6.698593616485596, -6.357700347900391, -1.1984635591506958, -1.4544789791107178, -0.0012148389359936118, -0.002924453467130661, -2.1078457832336426]",-39.38587112852838,15,8,▁Michael|▁failed|▁to|▁b|ake|▁a|▁pie|▁but|▁managed|▁to|▁b|ake|▁a|▁c|ake|.|▁The|▁c|ake|▁that|▁he|▁was|▁planning|▁to|▁make|▁required|▁too|▁many|▁ing|red|ients|.
9_letter_affirmative_negation_ref,Carolyn wrote a letter to her parents but she didn't write them a card. Her letter was delivered two days after she sent it.,affirmative_negation,1,1,"[-1.7961032390594482, -7.336358547210693, -2.8710718154907227, -2.431173086166382, -0.42894724011421204, -1.644653081893921, -3.0192947387695312, -7.177872180938721, -2.569467782974243, -2.083613157272339, -0.7102439999580383, -0.00030596344731748104, -4.350135326385498, -4.507857322692871, -2.216689109802246, -5.118196964263916, -0.6707344055175781, -4.397857666015625, -2.6399197578430176, -0.9884039759635925, -6.154118061065674, -4.825364112854004, -0.48329591751098633, -1.3350024223327637, -1.1144684553146362, -4.292045593261719, -0.06404659897089005, -0.5312357544898987]",-26.825758315622807,17,9,▁Carol|yn|▁wrote|▁a|▁letter|▁to|▁her|▁parents|▁but|▁she|▁didn|'|t|▁write|▁them|▁a|▁card|.|▁Her|▁letter|▁was|▁delivered|▁two|▁days|▁after|▁she|▁sent|▁it|.
9_letter_affirmative_negation_ref,Carolyn wrote a letter to her parents but she didn't write them a card. Her card was delivered two days after she sent it.,affirmative_negation,0,1,"[-1.7961032390594482, -7.336358547210693, -2.8710718154907227, -2.431173086166382, -0.42894724011421204, -1.644653081893921, -3.0192947387695312, -7.177872180938721, -2.569467782974243, -2.083613157272339, -0.7102439999580383, -0.00030596344731748104, -4.350135326385498, -4.507857322692871, -2.216689109802246, -5.118196964263916, -0.6707344055175781, -4.397857666015625, -3.6512951850891113, -1.0167003870010376, -6.0450286865234375, -4.859761714935303, -0.5254275798797607, -1.3215558528900146, -1.1541510820388794, -3.959318161010742, -0.9738625288009644, -0.520825982093811]",-28.425784826278687,17,9,▁Carol|yn|▁wrote|▁a|▁letter|▁to|▁her|▁parents|▁but|▁she|▁didn|'|t|▁write|▁them|▁a|▁card|.|▁Her|▁card|▁was|▁delivered|▁two|▁days|▁after|▁she|▁sent|▁it|.
9_letter_affirmative_negation_nonref,Carolyn wrote a letter to her parents but she didn't write them a card. The card would have arrived too late.,affirmative_negation,1,1,"[-1.7961032390594482, -7.336358547210693, -2.8710718154907227, -2.431173086166382, -0.42894724011421204, -1.644653081893921, -3.0192947387695312, -7.177872180938721, -2.569467782974243, -2.083613157272339, -0.7102439999580383, -0.00030596344731748104, -4.350135326385498, -4.507857322692871, -2.216689109802246, -5.118196964263916, -0.6707344055175781, -3.55395245552063, -2.884303092956543, -2.8377037048339844, -0.7368887066841125, -4.587301254272461, -2.7339234352111816, -0.1158493384718895, -0.8246834874153137]",-18.274605475366116,17,9,▁Carol|yn|▁wrote|▁a|▁letter|▁to|▁her|▁parents|▁but|▁she|▁didn|'|t|▁write|▁them|▁a|▁card|.|▁The|▁card|▁would|▁have|▁arrived|▁too|▁late|.
9_letter_affirmative_negation_nonref,Carolyn wrote a letter to her parents but she didn't write them a card. The letter would have arrived too late.,affirmative_negation,0,1,"[-1.7961032390594482, -7.336358547210693, -2.8710718154907227, -2.431173086166382, -0.42894724011421204, -1.644653081893921, -3.0192947387695312, -7.177872180938721, -2.569467782974243, -2.083613157272339, -0.7102439999580383, -0.00030596344731748104, -4.350135326385498, -4.507857322692871, -2.216689109802246, -5.118196964263916, -0.6707344055175781, -3.55395245552063, -2.375607490539551, -4.313125133514404, -1.79475736618042, -4.115061283111572, -3.285640239715576, -0.07019208371639252, -1.2441262006759644]",-20.75246225297451,17,9,▁Carol|yn|▁wrote|▁a|▁letter|▁to|▁her|▁parents|▁but|▁she|▁didn|'|t|▁write|▁them|▁a|▁card|.|▁The|▁letter|▁would|▁have|▁arrived|▁too|▁late|.
9_letter_affirmative_negation_ref,Carolyn wrote a card to her parents but she didn't write them a letter. Her card was delivered two days after she sent it.,affirmative_negation,1,2,"[-1.7961032390594482, -7.336358547210693, -2.8710718154907227, -7.476191520690918, -1.1238198280334473, -1.6065078973770142, -3.4179253578186035, -6.357894420623779, -2.4209465980529785, -1.8842344284057617, -0.6207636594772339, -0.00023779425828251988, -3.6744658946990967, -4.558492183685303, -1.2039566040039062, -0.4028138816356659, -0.4894636571407318, -4.301297664642334, -3.0345072746276855, -1.237539529800415, -5.926417350769043, -4.582474231719971, -0.45167312026023865, -1.3119593858718872, -0.793807327747345, -4.096717834472656, -0.03716541454195976, -0.4483318328857422]",-26.221890967339277,17,9,▁Carol|yn|▁wrote|▁a|▁card|▁to|▁her|▁parents|▁but|▁she|▁didn|'|t|▁write|▁them|▁a|▁letter|.|▁Her|▁card|▁was|▁delivered|▁two|▁days|▁after|▁she|▁sent|▁it|.
9_letter_affirmative_negation_ref,Carolyn wrote a card to her parents but she didn't write them a letter. Her letter was delivered two days after she sent it.,affirmative_negation,0,2,"[-1.7961032390594482, -7.336358547210693, -2.8710718154907227, -7.476191520690918, -1.1238198280334473, -1.6065078973770142, -3.4179253578186035, -6.357894420623779, -2.4209465980529785, -1.8842344284057617, -0.6207636594772339, -0.00023779425828251988, -3.6744658946990967, -4.558492183685303, -1.2039566040039062, -0.4028138816356659, -0.4894636571407318, -4.301297664642334, -3.0266242027282715, -1.173493504524231, -6.791404724121094, -4.984141826629639, -0.5015321373939514, -1.3971303701400757, -0.9200823903083801, -4.073833465576172, -0.1679990440607071, -0.4912633001804352]",-27.82880263030529,17,9,▁Carol|yn|▁wrote|▁a|▁card|▁to|▁her|▁parents|▁but|▁she|▁didn|'|t|▁write|▁them|▁a|▁letter|.|▁Her|▁letter|▁was|▁delivered|▁two|▁days|▁after|▁she|▁sent|▁it|.
9_letter_affirmative_negation_nonref,Carolyn wrote a card to her parents but she didn't write them a letter. The letter would have arrived too late.,affirmative_negation,1,2,"[-1.7961032390594482, -7.336358547210693, -2.8710718154907227, -7.476191520690918, -1.1238198280334473, -1.6065078973770142, -3.4179253578186035, -6.357894420623779, -2.4209465980529785, -1.8842344284057617, -0.6207636594772339, -0.00023779425828251988, -3.6744658946990967, -4.558492183685303, -1.2039566040039062, -0.4028138816356659, -0.4894636571407318, -3.5939202308654785, -2.636829376220703, -2.101090431213379, -0.7815465331077576, -4.976504802703857, -2.2864091396331787, -0.09522902965545654, -0.9287153482437134]",-17.400244891643524,17,9,▁Carol|yn|▁wrote|▁a|▁card|▁to|▁her|▁parents|▁but|▁she|▁didn|'|t|▁write|▁them|▁a|▁letter|.|▁The|▁letter|▁would|▁have|▁arrived|▁too|▁late|.
9_letter_affirmative_negation_nonref,Carolyn wrote a card to her parents but she didn't write them a letter. The card would have arrived too late.,affirmative_negation,0,2,"[-1.7961032390594482, -7.336358547210693, -2.8710718154907227, -7.476191520690918, -1.1238198280334473, -1.6065078973770142, -3.4179253578186035, -6.357894420623779, -2.4209465980529785, -1.8842344284057617, -0.6207636594772339, -0.00023779425828251988, -3.6744658946990967, -4.558492183685303, -1.2039566040039062, -0.4028138816356659, -0.4894636571407318, -3.5939202308654785, -2.348616600036621, -4.68212890625, -1.75668466091156, -3.6216931343078613, -3.384871006011963, -0.07973150163888931, -1.2518422603607178]",-20.71948830038309,17,9,▁Carol|yn|▁wrote|▁a|▁card|▁to|▁her|▁parents|▁but|▁she|▁didn|'|t|▁write|▁them|▁a|▁letter|.|▁The|▁card|▁would|▁have|▁arrived|▁too|▁late|.
9_letter_negation_affirmative_ref,Carolyn didn't write a letter to her parents but she wrote them a card. Her card was delivered two days after she sent it.,negation_affirmative,1,1,"[-1.7961032390594482, -8.872427940368652, -0.5995530486106873, -0.00018153927521780133, -6.268570899963379, -2.6240296363830566, -2.931215286254883, -1.2194390296936035, -1.6616144180297852, -2.9541540145874023, -4.734146595001221, -1.891595721244812, -3.150944948196411, -4.143194198608398, -0.7195255160331726, -3.1281418800354004, -0.9783394932746887, -4.503637313842773, -3.299844741821289, -1.1757808923721313, -5.458917140960693, -4.711089611053467, -0.5002948045730591, -1.1796435117721558, -1.4114387035369873, -3.752927303314209, -0.07627914845943451, -0.5371570587158203]",-26.60701023042202,17,9,▁Carol|yn|▁didn|'|t|▁write|▁a|▁letter|▁to|▁her|▁parents|▁but|▁she|▁wrote|▁them|▁a|▁card|.|▁Her|▁card|▁was|▁delivered|▁two|▁days|▁after|▁she|▁sent|▁it|.
9_letter_negation_affirmative_ref,Carolyn didn't write a letter to her parents but she wrote them a card. Her letter was delivered two days after she sent it.,negation_affirmative,0,1,"[-1.7961032390594482, -8.872427940368652, -0.5995530486106873, -0.00018153927521780133, -6.268570899963379, -2.6240296363830566, -2.931215286254883, -1.2194390296936035, -1.6616144180297852, -2.9541540145874023, -4.734146595001221, -1.891595721244812, -3.150944948196411, -4.143194198608398, -0.7195255160331726, -3.1281418800354004, -0.9783394932746887, -4.503637313842773, -2.8002758026123047, -1.241894006729126, -5.857935905456543, -4.766849517822266, -0.4570397138595581, -1.4686613082885742, -1.3399683237075806, -3.7140252590179443, -0.46512511372566223, -0.6008636951446533]",-27.216275960206985,17,9,▁Carol|yn|▁didn|'|t|▁write|▁a|▁letter|▁to|▁her|▁parents|▁but|▁she|▁wrote|▁them|▁a|▁card|.|▁Her|▁letter|▁was|▁delivered|▁two|▁days|▁after|▁she|▁sent|▁it|.
9_letter_negation_affirmative_nonref,Carolyn didn't write a letter to her parents but she wrote them a card. The letter would have arrived too late.,negation_affirmative,1,1,"[-1.7961032390594482, -8.872427940368652, -0.5995530486106873, -0.00018153927521780133, -6.268570899963379, -2.6240296363830566, -2.931215286254883, -1.2194390296936035, -1.6616144180297852, -2.9541540145874023, -4.734146595001221, -1.891595721244812, -3.150944948196411, -4.143194198608398, -0.7195255160331726, -3.1281418800354004, -0.9783394932746887, -3.277621269226074, -2.477818727493286, -3.973808765411377, -0.81013423204422, -4.539935111999512, -2.779273271560669, -0.0697762593626976, -1.3066496849060059]",-19.23501732200384,17,9,▁Carol|yn|▁didn|'|t|▁write|▁a|▁letter|▁to|▁her|▁parents|▁but|▁she|▁wrote|▁them|▁a|▁card|.|▁The|▁letter|▁would|▁have|▁arrived|▁too|▁late|.
9_letter_negation_affirmative_nonref,Carolyn didn't write a letter to her parents but she wrote them a card. The card would have arrived too late.,negation_affirmative,0,1,"[-1.7961032390594482, -8.872427940368652, -0.5995530486106873, -0.00018153927521780133, -6.268570899963379, -2.6240296363830566, -2.931215286254883, -1.2194390296936035, -1.6616144180297852, -2.9541540145874023, -4.734146595001221, -1.891595721244812, -3.150944948196411, -4.143194198608398, -0.7195255160331726, -3.1281418800354004, -0.9783394932746887, -3.277621269226074, -1.7115042209625244, -5.671317100524902, -1.6483650207519531, -3.356889009475708, -4.124515533447266, -0.037494320422410965, -2.359440326690674]",-22.187146801501513,17,9,▁Carol|yn|▁didn|'|t|▁write|▁a|▁letter|▁to|▁her|▁parents|▁but|▁she|▁wrote|▁them|▁a|▁card|.|▁The|▁card|▁would|▁have|▁arrived|▁too|▁late|.
9_letter_negation_affirmative_ref,Carolyn didn't write a card to her parents but she wrote them a letter. Her letter was delivered two days after she sent it.,negation_affirmative,1,2,"[-1.7961032390594482, -8.872427940368652, -0.5995530486106873, -0.00018153927521780133, -6.268570899963379, -2.6240296363830566, -7.17000675201416, -2.1757423877716064, -2.0759241580963135, -3.7514090538024902, -4.6421589851379395, -1.611379623413086, -3.21140718460083, -3.613478660583496, -0.4503319561481476, -0.8072230815887451, -1.0635346174240112, -4.521956920623779, -1.9918676614761353, -1.0988514423370361, -5.829232215881348, -4.992366790771484, -0.4840376377105713, -1.156275749206543, -1.3534997701644897, -4.728150367736816, -0.08715716749429703, -0.5173459649085999]",-26.7607416883111,17,9,▁Carol|yn|▁didn|'|t|▁write|▁a|▁card|▁to|▁her|▁parents|▁but|▁she|▁wrote|▁them|▁a|▁letter|.|▁Her|▁letter|▁was|▁delivered|▁two|▁days|▁after|▁she|▁sent|▁it|.
9_letter_negation_affirmative_ref,Carolyn didn't write a card to her parents but she wrote them a letter. Her card was delivered two days after she sent it.,negation_affirmative,0,2,"[-1.7961032390594482, -8.872427940368652, -0.5995530486106873, -0.00018153927521780133, -6.268570899963379, -2.6240296363830566, -7.17000675201416, -2.1757423877716064, -2.0759241580963135, -3.7514090538024902, -4.6421589851379395, -1.611379623413086, -3.21140718460083, -3.613478660583496, -0.4503319561481476, -0.8072230815887451, -1.0635346174240112, -4.521956920623779, -4.1304497718811035, -1.3517357110977173, -5.61846923828125, -4.67034912109375, -0.38705310225486755, -1.2690367698669434, -1.2921704053878784, -3.889559745788574, -0.2136681079864502, -0.6612473726272583]",-28.005696266889572,17,9,▁Carol|yn|▁didn|'|t|▁write|▁a|▁card|▁to|▁her|▁parents|▁but|▁she|▁wrote|▁them|▁a|▁letter|.|▁Her|▁card|▁was|▁delivered|▁two|▁days|▁after|▁she|▁sent|▁it|.
9_letter_negation_affirmative_nonref,Carolyn didn't write a card to her parents but she wrote them a letter. The card would have arrived too late.,negation_affirmative,1,2,"[-1.7961032390594482, -8.872427940368652, -0.5995530486106873, -0.00018153927521780133, -6.268570899963379, -2.6240296363830566, -7.17000675201416, -2.1757423877716064, -2.0759241580963135, -3.7514090538024902, -4.6421589851379395, -1.611379623413086, -3.21140718460083, -3.613478660583496, -0.4503319561481476, -0.8072230815887451, -1.0635346174240112, -3.393881320953369, -3.2458412647247314, -4.291772365570068, -0.5668637156486511, -3.947538137435913, -2.530775785446167, -0.11162585020065308, -1.2971104383468628]",-19.385408878326416,17,9,▁Carol|yn|▁didn|'|t|▁write|▁a|▁card|▁to|▁her|▁parents|▁but|▁she|▁wrote|▁them|▁a|▁letter|.|▁The|▁card|▁would|▁have|▁arrived|▁too|▁late|.
9_letter_negation_affirmative_nonref,Carolyn didn't write a card to her parents but she wrote them a letter. The letter would have arrived too late.,negation_affirmative,0,2,"[-1.7961032390594482, -8.872427940368652, -0.5995530486106873, -0.00018153927521780133, -6.268570899963379, -2.6240296363830566, -7.17000675201416, -2.1757423877716064, -2.0759241580963135, -3.7514090538024902, -4.6421589851379395, -1.611379623413086, -3.21140718460083, -3.613478660583496, -0.4503319561481476, -0.8072230815887451, -1.0635346174240112, -3.393881320953369, -0.9965745806694031, -5.400420188903809, -1.8258763551712036, -3.63368821144104, -3.873032808303833, -0.02953215502202511, -2.4073314666748047]",-21.560337087139487,17,9,▁Carol|yn|▁didn|'|t|▁write|▁a|▁card|▁to|▁her|▁parents|▁but|▁she|▁wrote|▁them|▁a|▁letter|.|▁The|▁letter|▁would|▁have|▁arrived|▁too|▁late|.
