id,sentence,type,pronoun,logprobs,continuation_log_prob,id_num,tokens
8_cake_know,I know that Michael baked a cake. It's not a big deal.,know,subj,"[-4.491087913513184, -1.9560986757278442, -8.565710067749023, -9.594612121582031, -3.1703476905822754, -1.9049015045166016, -0.8355467915534973, -0.015342430211603642, -3.0185506343841553, -2.6061930656433105, -1.825274109840393, -0.008155851624906063, -2.584423542022705, -1.9784153699874878, -2.9950907230377197, -0.47665977478027344, -1.0313812494277954]",-13.505593686364591,8,▁I|▁know|▁that|▁Michael|▁b|aked|▁a|▁c|ake|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
8_cake_doubt,I doubt that Michael baked a cake. It was the best thing at the picnic.,doubt,it,"[-6.9566755294799805, -1.6479328870773315, -8.52578353881836, -9.8574800491333, -3.9253082275390625, -2.5190351009368896, -0.48559966683387756, -0.009624980390071869, -2.2382287979125977, -3.023885726928711, -1.6491637229919434, -3.686392307281494, -4.409636974334717, -3.6911139488220215, -4.56150484085083, -0.3441154956817627, -4.992302894592285, -0.005880318116396666, -0.8724193572998047]",-27.236415586899966,8,▁I|▁doubt|▁that|▁Michael|▁b|aked|▁a|▁c|ake|.|▁It|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.
8_cake_doubt,I doubt that Michael baked a cake. It's not a big deal.,doubt,subj,"[-6.9566755294799805, -1.6479328870773315, -8.52578353881836, -9.8574800491333, -3.9253082275390625, -2.5190351009368896, -0.48559966683387756, -0.009624980390071869, -2.2382287979125977, -3.023885726928711, -1.8523287773132324, -0.016864344477653503, -2.1639156341552734, -2.853940486907959, -3.844954252243042, -0.5540780425071716, -1.248206615447998]",-15.558173879981041,8,▁I|▁doubt|▁that|▁Michael|▁b|aked|▁a|▁c|ake|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
8_cake_modal,Michael wants to bake a cake and it was the best thing at the picnic.,modal,it,"[-8.586143493652344, -0.5072632431983948, -6.780758380889893, -2.4615535736083984, -1.3913309574127197, -0.4599665403366089, -0.0059958589263260365, -2.643289566040039, -4.324251174926758, -4.507035732269287, -3.1308064460754395, -2.1286144256591797, -2.521026849746704, -6.619901657104492, -0.4629378616809845, -8.409442901611328, -0.008346201851963997, -0.6410064101219177]",-32.753369661048055,8,▁Michael|▁wants|▁to|▁b|ake|▁a|▁c|ake|▁and|▁it|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.
8_cake_modal,Michael wants to bake a cake and it's not a big deal.,modal,subj,"[-8.586143493652344, -0.5072632431983948, -6.780758380889893, -2.4615535736083984, -1.3913309574127197, -0.4599665403366089, -0.0059958589263260365, -2.643289566040039, -4.324251174926758, -1.7780812978744507, -0.014643807895481586, -2.1065895557403564, -2.507869005203247, -3.7921721935272217, -0.16373689472675323, -0.9676263928413391]",-15.654970322735608,8,▁Michael|▁wants|▁to|▁b|ake|▁a|▁c|ake|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
8_cake_managed,Michael managed to bake a cake. It was the best thing at the picnic.,managed,it,"[-10.87707233428955, -0.15238332748413086, -6.299110412597656, -3.8461246490478516, -1.2695860862731934, -1.209567666053772, -0.021518800407648087, -2.313713550567627, -2.794921398162842, -0.66010582447052, -3.0627856254577637, -1.576693058013916, -2.65669584274292, -6.449845790863037, -0.21764454245567322, -4.725571155548096, -0.005756111815571785, -0.6776909232139587]",-22.827710272744298,8,▁Michael|▁managed|▁to|▁b|ake|▁a|▁c|ake|.|▁It|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.
8_cake_managed,Michael managed to bake a cake. It's not a big deal.,managed,subj,"[-10.87707233428955, -0.15238332748413086, -6.299110412597656, -3.8461246490478516, -1.2695860862731934, -1.209567666053772, -0.021518800407648087, -2.313713550567627, -2.794921398162842, -3.0443029403686523, -0.012270202860236168, -2.086670398712158, -2.0445034503936768, -3.4374148845672607, -0.9618371725082397, -1.8508292436599731]",-16.23274969123304,8,▁Michael|▁managed|▁to|▁b|ake|▁a|▁c|ake|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
8_cake_failed,Michael failed to bake a cake. It was the best thing at the picnic.,failed,it,"[-10.398163795471191, -0.4884580969810486, -7.579297065734863, -3.7554426193237305, -1.6489956378936768, -0.6546979546546936, -0.009883278980851173, -2.9612808227539062, -3.3923604488372803, -1.099729061126709, -2.826927423477173, -3.4156532287597656, -2.3446693420410156, -8.082804679870605, -0.31551268696784973, -4.95954704284668, -0.004794529639184475, -0.6034033298492432]",-27.045401773415506,8,▁Michael|▁failed|▁to|▁b|ake|▁a|▁c|ake|.|▁It|▁was|▁the|▁best|▁thing|▁at|▁the|▁pic|nic|.
8_cake_failed,Michael failed to bake a cake. It's not a big deal.,failed,subj,"[-10.398163795471191, -0.4884580969810486, -7.579297065734863, -3.7554426193237305, -1.6489956378936768, -0.6546979546546936, -0.009883278980851173, -2.9612808227539062, -3.3923604488372803, -2.5836567878723145, -0.01050867885351181, -1.9381777048110962, -2.1778130531311035, -2.8078436851501465, -0.1720903515815735, -1.311569333076477]",-14.394020043313503,8,▁Michael|▁failed|▁to|▁b|ake|▁a|▁c|ake|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
9_letter_affirmative,Carolyn wrote a letter to her parents and it arrived three days after she sent it.,affirmative,it,"[-1.7961032390594482, -7.336358547210693, -2.8710718154907227, -2.431173086166382, -0.42894724011421204, -1.644653081893921, -3.0192947387695312, -2.6934266090393066, -4.684520244598389, -4.689690589904785, -4.69122314453125, -0.5342117547988892, -1.5441529750823975, -0.9982947707176208, -4.912666320800781, -0.042223334312438965, -0.3138333559036255]",-22.410816490650177,9,▁Carol|yn|▁wrote|▁a|▁letter|▁to|▁her|▁parents|▁and|▁it|▁arrived|▁three|▁days|▁after|▁she|▁sent|▁it|.
9_letter_affirmative,Carolyn wrote a letter to her parents and it's not a big deal.,affirmative,subj,"[-1.7961032390594482, -7.336358547210693, -2.8710718154907227, -2.431173086166382, -0.42894724011421204, -1.644653081893921, -3.0192947387695312, -2.6934266090393066, -4.684520244598389, -3.9164037704467773, -0.0038175340741872787, -4.1194868087768555, -2.0554940700531006, -5.148841857910156, -0.9371228814125061, -1.1290700435638428]",-21.994757210835814,9,▁Carol|yn|▁wrote|▁a|▁letter|▁to|▁her|▁parents|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
9_letter_negated,Carolyn didn't write a letter to her parents and it arrived three days after she sent it.,negated,it,"[-1.7961032390594482, -8.872427940368652, -0.5995530486106873, -0.00018153927521780133, -6.268570899963379, -2.6240296363830566, -2.931215286254883, -1.2194390296936035, -1.6616144180297852, -2.9541540145874023, -3.4262290000915527, -4.67915678024292, -7.379122257232666, -4.6731719970703125, -0.5746374726295471, -1.4161525964736938, -1.0647212266921997, -4.7292609214782715, -1.1130520105361938, -0.4806289076805115]",-26.109904170036316,9,▁Carol|yn|▁didn|'|t|▁write|▁a|▁letter|▁to|▁her|▁parents|▁and|▁it|▁arrived|▁three|▁days|▁after|▁she|▁sent|▁it|.
9_letter_negated,Carolyn didn't write a letter to her parents and it's not a big deal.,negated,subj,"[-1.7961032390594482, -8.872427940368652, -0.5995530486106873, -0.00018153927521780133, -6.268570899963379, -2.6240296363830566, -2.931215286254883, -1.2194390296936035, -1.6616144180297852, -2.9541540145874023, -3.4262290000915527, -4.67915678024292, -1.8997397422790527, -0.00689946161583066, -1.7433810234069824, -3.3047921657562256, -3.24271559715271, -0.3853735029697418, -0.8725004196166992]",-16.134558693040162,9,▁Carol|yn|▁didn|'|t|▁write|▁a|▁letter|▁to|▁her|▁parents|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
9_letter_know,I know that Carolyn wrote a letter to her parents. It arrived three days after she sent it.,know,it,"[-4.491087913513184, -1.9560986757278442, -10.597142219543457, -1.176332712173462, -7.082526206970215, -1.6637012958526611, -3.4202380180358887, -0.5240548849105835, -2.185530185699463, -3.0609610080718994, -2.958521604537964, -2.663550615310669, -6.605656623840332, -4.705112934112549, -0.41542747616767883, -1.1967723369598389, -0.9946969151496887, -5.249740123748779, -0.2557983994483948, -0.629189133644104]",-22.715944558382034,9,▁I|▁know|▁that|▁Carol|yn|▁wrote|▁a|▁letter|▁to|▁her|▁parents|.|▁It|▁arrived|▁three|▁days|▁after|▁she|▁sent|▁it|.
9_letter_know,I know that Carolyn wrote a letter to her parents. It's not a big deal.,know,subj,"[-4.491087913513184, -1.9560986757278442, -10.597142219543457, -1.176332712173462, -7.082526206970215, -1.6637012958526611, -3.4202380180358887, -0.5240548849105835, -2.185530185699463, -3.0609610080718994, -2.958521604537964, -2.663550615310669, -2.193523406982422, -0.006920535117387772, -2.936903476715088, -2.4970662593841553, -3.3461241722106934, -0.6713752746582031, -1.2773357629776]",-15.592799503356218,9,▁I|▁know|▁that|▁Carol|yn|▁wrote|▁a|▁letter|▁to|▁her|▁parents|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
9_letter_doubt,I doubt that Carolyn wrote a letter to her parents. It arrived three days after she sent it.,doubt,it,"[-6.9566755294799805, -1.6479328870773315, -10.454535484313965, -1.412842869758606, -7.7832770347595215, -3.372936487197876, -2.7920408248901367, -0.9796514511108398, -2.204792022705078, -3.1515283584594727, -1.9813388586044312, -2.797201633453369, -10.889687538146973, -4.909256935119629, -0.4699731767177582, -1.0420489311218262, -1.4277609586715698, -4.7212910652160645, -2.220219135284424, -0.9465745687484741]",-29.424013942480087,9,▁I|▁doubt|▁that|▁Carol|yn|▁wrote|▁a|▁letter|▁to|▁her|▁parents|.|▁It|▁arrived|▁three|▁days|▁after|▁she|▁sent|▁it|.
9_letter_doubt,I doubt that Carolyn wrote a letter to her parents. It's not a big deal.,doubt,subj,"[-6.9566755294799805, -1.6479328870773315, -10.454535484313965, -1.412842869758606, -7.7832770347595215, -3.372936487197876, -2.7920408248901367, -0.9796514511108398, -2.204792022705078, -3.1515283584594727, -1.9813388586044312, -2.797201633453369, -1.9439241886138916, -0.0072325547225773335, -2.3249104022979736, -2.738300323486328, -4.612752437591553, -0.8251258134841919, -1.669562578201294]",-16.91900993185118,9,▁I|▁doubt|▁that|▁Carol|yn|▁wrote|▁a|▁letter|▁to|▁her|▁parents|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
9_letter_modal,Carolyn wants to write a letter to her parents and it arrived three days after she sent it.,modal,it,"[-1.7961032390594482, -8.572925567626953, -0.48886555433273315, -4.943143367767334, -1.3344628810882568, -2.7727952003479004, -0.4032176434993744, -1.249009609222412, -3.668818712234497, -2.483677387237549, -5.2809343338012695, -10.263089179992676, -6.227726459503174, -0.3704513609409332, -1.9476139545440674, -1.1773619651794434, -3.3992738723754883, -0.06058748438954353, -0.4428698718547821]",-29.169908482581377,9,▁Carol|yn|▁wants|▁to|▁write|▁a|▁letter|▁to|▁her|▁parents|▁and|▁it|▁arrived|▁three|▁days|▁after|▁she|▁sent|▁it|.
9_letter_modal,Carolyn wants to write a letter to her parents and it's not a big deal.,modal,subj,"[-1.7961032390594482, -8.572925567626953, -0.48886555433273315, -4.943143367767334, -1.3344628810882568, -2.7727952003479004, -0.4032176434993744, -1.249009609222412, -3.668818712234497, -2.483677387237549, -5.2809343338012695, -2.1107749938964844, -0.012129592709243298, -2.860759973526001, -2.769054412841797, -5.085920333862305, -0.34948447346687317, -1.070688247680664]",-19.539746361784637,9,▁Carol|yn|▁wants|▁to|▁write|▁a|▁letter|▁to|▁her|▁parents|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
9_letter_managed,Carolyn managed to write a letter to her parents. It arrived three days after she sent it.,managed,it,"[-1.7961032390594482, -11.553167343139648, -0.31306126713752747, -5.379005432128906, -1.4000060558319092, -3.4070050716400146, -0.6527646780014038, -1.1593962907791138, -2.658086061477661, -2.3060171604156494, -2.733651638031006, -5.940823078155518, -4.0335774421691895, -0.4973405599594116, -1.4081337451934814, -1.063233494758606, -4.5251665115356445, -0.056605737656354904, -0.7299937009811401]",-20.98852590844035,9,▁Carol|yn|▁managed|▁to|▁write|▁a|▁letter|▁to|▁her|▁parents|.|▁It|▁arrived|▁three|▁days|▁after|▁she|▁sent|▁it|.
9_letter_managed,Carolyn managed to write a letter to her parents. It's not a big deal.,managed,subj,"[-1.7961032390594482, -11.553167343139648, -0.31306126713752747, -5.379005432128906, -1.4000060558319092, -3.4070050716400146, -0.6527646780014038, -1.1593962907791138, -2.658086061477661, -2.3060171604156494, -2.733651638031006, -3.7102878093719482, -0.011823927983641624, -2.6301064491271973, -1.8871842622756958, -4.31341552734375, -1.3167412281036377, -1.6859813928604126]",-18.28919223509729,9,▁Carol|yn|▁managed|▁to|▁write|▁a|▁letter|▁to|▁her|▁parents|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
9_letter_failed,Carolyn failed to write a letter to her parents. It arrived three days after she sent it.,failed,it,"[-1.7961032390594482, -12.214275360107422, -0.33676713705062866, -6.954868793487549, -1.8030747175216675, -2.2352967262268066, -1.1283231973648071, -1.6155250072479248, -3.3664708137512207, -2.11189603805542, -3.2935690879821777, -7.532153129577637, -3.9138941764831543, -0.5474867224693298, -1.3265304565429688, -1.214974284172058, -5.066479682922363, -1.7695788145065308, -0.6829619407653809]",-25.3476282954216,9,▁Carol|yn|▁failed|▁to|▁write|▁a|▁letter|▁to|▁her|▁parents|.|▁It|▁arrived|▁three|▁days|▁after|▁she|▁sent|▁it|.
9_letter_failed,Carolyn failed to write a letter to her parents. It's not a big deal.,failed,subj,"[-1.7961032390594482, -12.214275360107422, -0.33676713705062866, -6.954868793487549, -1.8030747175216675, -2.2352967262268066, -1.1283231973648071, -1.6155250072479248, -3.3664708137512207, -2.11189603805542, -3.2935690879821777, -3.3851308822631836, -0.008624804206192493, -2.0885515213012695, -2.78725528717041, -2.1697468757629395, -0.21954038739204407, -1.5390775203704834]",-15.4914963664487,9,▁Carol|yn|▁failed|▁to|▁write|▁a|▁letter|▁to|▁her|▁parents|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
10_hat_affirmative,Chris knitted a hat and it was very colorful.,affirmative,it,"[-12.046575546264648, -4.054285049438477, -1.9825502634048462, -2.407442331314087, -1.9077807664871216, -4.8931884765625, -1.03814697265625, -3.5351433753967285, -6.628661155700684, -0.009765234775841236, -1.0588066577911377]",-17.16371187288314,10,▁Chris|▁kn|itted|▁a|▁hat|▁and|▁it|▁was|▁very|▁color|ful|.
10_hat_affirmative,Chris knitted a hat and it's not a big deal.,affirmative,subj,"[-12.046575546264648, -4.054285049438477, -1.9825502634048462, -2.407442331314087, -1.9077807664871216, -4.8931884765625, -3.2034664154052734, -0.007212316617369652, -3.8078503608703613, -2.526836395263672, -3.8126308917999268, -0.41372326016426086, -1.17348313331604]",-19.838391249999404,10,▁Chris|▁kn|itted|▁a|▁hat|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
10_hat_negated,Chris didn't knit a hat and it was very colorful.,negated,it,"[-8.162211418151855, -0.8123214244842529, -0.0005851463647559285, -10.365123748779297, -1.855134129524231, -3.509427309036255, -2.5215930938720703, -3.4269278049468994, -3.9515340328216553, -1.1826874017715454, -3.6445696353912354, -8.95280647277832, -0.04423915222287178, -0.8343183994293213]",-18.61015509441495,10,▁Chris|▁didn|'|t|▁kn|it|▁a|▁hat|▁and|▁it|▁was|▁very|▁color|ful|.
10_hat_negated,Chris didn't knit a hat and it's not a big deal.,negated,subj,"[-8.162211418151855, -0.8123214244842529, -0.0005851463647559285, -10.365123748779297, -1.855134129524231, -3.509427309036255, -2.5215930938720703, -3.4269278049468994, -3.9515340328216553, -1.4895626306533813, -0.01184218842536211, -1.9632060527801514, -2.6665830612182617, -3.356936454772949, -0.1621823012828827, -0.7360506057739258]",-14.33789732772857,10,▁Chris|▁didn|'|t|▁kn|it|▁a|▁hat|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
10_hat_know,I know that Chris knitted a hat. It was very colorful.,know,it,"[-4.491087913513184, -1.9560986757278442, -8.861859321594238, -12.310456275939941, -3.267791271209717, -2.1046082973480225, -2.2133617401123047, -3.792905330657959, -2.6955811977386475, -1.270533561706543, -3.0924429893493652, -5.747711658477783, -0.008487226441502571, -1.2699280977249146]",-14.084684731438756,10,▁I|▁know|▁that|▁Chris|▁kn|itted|▁a|▁hat|.|▁It|▁was|▁very|▁color|ful|.
10_hat_know,I know that Chris knitted a hat. It's not a big deal.,know,subj,"[-4.491087913513184, -1.9560986757278442, -8.861859321594238, -12.310456275939941, -3.267791271209717, -2.1046082973480225, -2.2133617401123047, -3.792905330657959, -2.6955811977386475, -1.7716245651245117, -0.011095726862549782, -2.729196071624756, -2.33786678314209, -2.8345861434936523, -0.6335857510566711, -1.3306407928466797]",-14.344177031889558,10,▁I|▁know|▁that|▁Chris|▁kn|itted|▁a|▁hat|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
10_hat_doubt,I doubt that Chris knitted a hat. It was very colorful.,doubt,it,"[-6.9566755294799805, -1.6479328870773315, -9.028237342834473, -12.670108795166016, -4.566956520080566, -2.7217133045196533, -2.517180919647217, -2.3707752227783203, -2.9476287364959717, -1.743567943572998, -4.402465343475342, -7.106509208679199, -0.03334615379571915, -1.4804130792617798]",-17.71393046528101,10,▁I|▁doubt|▁that|▁Chris|▁kn|itted|▁a|▁hat|.|▁It|▁was|▁very|▁color|ful|.
10_hat_doubt,I doubt that Chris knitted a hat. It's not a big deal.,doubt,subj,"[-6.9566755294799805, -1.6479328870773315, -9.028237342834473, -12.670108795166016, -4.566956520080566, -2.7217133045196533, -2.517180919647217, -2.3707752227783203, -2.9476287364959717, -1.7417654991149902, -0.0173282939940691, -2.4407315254211426, -2.413517475128174, -4.005302429199219, -0.6248525381088257, -1.4177974462509155]",-15.608923943713307,10,▁I|▁doubt|▁that|▁Chris|▁kn|itted|▁a|▁hat|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
10_hat_modal,Chris wants to knit a hat and it was very colorful.,modal,it,"[-8.256999015808105, -0.48232510685920715, -9.351277351379395, -0.8225600123405457, -1.8428958654403687, -2.360360622406006, -2.5912046432495117, -5.124109268188477, -4.195300102233887, -3.824845790863037, -7.049259185791016, -0.023170320317149162, -0.8977304100990295]",-21.114415077492595,10,▁Chris|▁wants|▁to|▁kn|it|▁a|▁hat|▁and|▁it|▁was|▁very|▁color|ful|.
10_hat_modal,Chris wants to knit a hat and it's not a big deal.,modal,subj,"[-8.256999015808105, -0.48232510685920715, -9.351277351379395, -0.8225600123405457, -1.8428958654403687, -2.360360622406006, -2.5912046432495117, -5.124109268188477, -1.6717612743377686, -0.03614781051874161, -2.5942931175231934, -2.7621140480041504, -3.7586305141448975, -0.17871996760368347, -1.1499916315078735]",-17.275767631828785,10,▁Chris|▁wants|▁to|▁kn|it|▁a|▁hat|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
10_hat_managed,Chris managed to knit a hat. It was very colorful.,managed,it,"[-10.352167129516602, -0.2810056507587433, -9.172361373901367, -1.0505270957946777, -1.971313714981079, -2.9529054164886475, -2.7450544834136963, -2.9205667972564697, -1.1183955669403076, -3.561025619506836, -5.628558158874512, -0.010748704895377159, -1.6691930294036865]",-14.908487876877189,10,▁Chris|▁managed|▁to|▁kn|it|▁a|▁hat|.|▁It|▁was|▁very|▁color|ful|.
10_hat_managed,Chris managed to knit a hat. It's not a big deal.,managed,subj,"[-10.352167129516602, -0.2810056507587433, -9.172361373901367, -1.0505270957946777, -1.971313714981079, -2.9529054164886475, -2.7450544834136963, -2.9205667972564697, -2.1319892406463623, -0.006431476213037968, -1.995345115661621, -2.12957501411438, -3.51069712638855, -1.0890684127807617, -2.0518014430999756]",-15.835474626161158,10,▁Chris|▁managed|▁to|▁kn|it|▁a|▁hat|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
10_hat_failed,Chris failed to knit a hat. It was very colorful.,failed,it,"[-10.206337928771973, -0.5034323930740356, -10.134504318237305, -1.8054306507110596, -2.6699328422546387, -3.7332229614257812, -2.2798070907592773, -3.453929901123047, -1.115516185760498, -4.397186279296875, -7.095147609710693, -0.0209830179810524, -1.7059272527694702]",-17.788690246641636,10,▁Chris|▁failed|▁to|▁kn|it|▁a|▁hat|.|▁It|▁was|▁very|▁color|ful|.
10_hat_failed,Chris failed to knit a hat. It's not a big deal.,failed,subj,"[-10.206337928771973, -0.5034323930740356, -10.134504318237305, -1.8054306507110596, -2.6699328422546387, -3.7332229614257812, -2.2798070907592773, -3.453929901123047, -2.3571810722351074, -0.009939462877810001, -2.015005588531494, -2.490682601928711, -2.240551233291626, -0.14968392252922058, -1.3940587043762207]",-14.111032486893237,10,▁Chris|▁failed|▁to|▁kn|it|▁a|▁hat|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
11_cod_affirmative,Sarah caught a cod and it made a fantastic dinner.,affirmative,it,"[-8.88077449798584, -2.364096164703369, -10.66653060913086, -2.0909812450408936, -4.329807281494141, -4.64481258392334, -1.9673571586608887, -6.246355056762695, -0.005130103323608637, -1.1544076204299927, -0.6633267402648926]",-19.01119654485956,11,▁Sarah|▁caught|▁a|▁cod|▁and|▁it|▁made|▁a|▁fant|astic|▁dinner|.
11_cod_affirmative,Sarah caught a cod and it's not a big deal.,affirmative,subj,"[-8.88077449798584, -2.364096164703369, -10.66653060913086, -2.0909812450408936, -4.329807281494141, -4.397315979003906, -0.034736160188913345, -3.3764307498931885, -2.5389442443847656, -2.6816203594207764, -2.2793262004852295, -1.2098134756088257]",-20.847994450479746,11,▁Sarah|▁caught|▁a|▁cod|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
11_cod_negated,Sarah didn't catch a cod and it made a fantastic dinner.,negated,it,"[-7.44974422454834, -0.7053525447845459, -3.421248038648628e-05, -7.011808395385742, -3.4336390495300293, -11.099666595458984, -3.6482136249542236, -3.4444990158081055, -4.175405979156494, -4.189831733703613, -7.101568222045898, -0.01327580027282238, -1.8411130905151367, -0.725401759147644]",-21.491095600649714,11,▁Sarah|▁didn|'|t|▁catch|▁a|▁cod|▁and|▁it|▁made|▁a|▁fant|astic|▁dinner|.
11_cod_negated,Sarah didn't catch a cod and it's not a big deal.,negated,subj,"[-7.44974422454834, -0.7053525447845459, -3.421248038648628e-05, -7.011808395385742, -3.4336390495300293, -11.099666595458984, -3.6482136249542236, -3.4444990158081055, -2.703115940093994, -0.023089829832315445, -1.8965562582015991, -2.925706624984741, -3.023543357849121, -0.7673041224479675, -0.8545117378234863]",-15.63832688704133,11,▁Sarah|▁didn|'|t|▁catch|▁a|▁cod|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
11_cod_know,I know that Sarah caught a cod. It made a fantastic dinner.,know,it,"[-4.491087913513184, -1.9560986757278442, -9.75256633758545, -9.406347274780273, -2.241971731185913, -9.140002250671387, -2.8105103969573975, -2.9644150733947754, -5.338001728057861, -2.021535873413086, -6.731825351715088, -0.005457028280943632, -1.2416480779647827, -0.8827972412109375]",-19.185680374037474,11,▁I|▁know|▁that|▁Sarah|▁caught|▁a|▁cod|.|▁It|▁made|▁a|▁fant|astic|▁dinner|.
11_cod_know,I know that Sarah caught a cod. It's not a big deal.,know,subj,"[-4.491087913513184, -1.9560986757278442, -9.75256633758545, -9.406347274780273, -2.241971731185913, -9.140002250671387, -2.8105103969573975, -2.9644150733947754, -2.6835780143737793, -0.01809646189212799, -2.5943033695220947, -2.059452772140503, -1.7152485847473145, -2.464407205581665, -1.689629077911377]",-16.189130559563637,11,▁I|▁know|▁that|▁Sarah|▁caught|▁a|▁cod|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
11_cod_doubt,I doubt that Sarah caught a cod. It made a fantastic dinner.,doubt,it,"[-6.9566755294799805, -1.6479328870773315, -9.829609870910645, -10.188284873962402, -2.6916913986206055, -9.22008991241455, -1.7657588720321655, -3.363346815109253, -5.948390483856201, -2.92065691947937, -6.7822771072387695, -0.013425306417047977, -2.157198667526245, -1.4328019618988037]",-22.61809726152569,11,▁I|▁doubt|▁that|▁Sarah|▁caught|▁a|▁cod|.|▁It|▁made|▁a|▁fant|astic|▁dinner|.
11_cod_doubt,I doubt that Sarah caught a cod. It's not a big deal.,doubt,subj,"[-6.9566755294799805, -1.6479328870773315, -9.829609870910645, -10.188284873962402, -2.6916913986206055, -9.22008991241455, -1.7657588720321655, -3.363346815109253, -1.9370514154434204, -0.02627246268093586, -2.4523749351501465, -1.9413584470748901, -3.1077303886413574, -1.8285046815872192, -1.4420528411865234]",-16.098691986873746,11,▁I|▁doubt|▁that|▁Sarah|▁caught|▁a|▁cod|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
11_cod_modal,Sarah wants to catch a cod and it made a fantastic dinner.,modal,it,"[-7.979322910308838, -0.6180880069732666, -7.118710517883301, -2.022716999053955, -9.568634986877441, -2.6375014781951904, -4.5196757316589355, -7.780952453613281, -3.5259814262390137, -5.644176483154297, -0.014125484973192215, -2.303738594055176, -0.6959903240203857]",-24.48464049771428,11,▁Sarah|▁wants|▁to|▁catch|▁a|▁cod|▁and|▁it|▁made|▁a|▁fant|astic|▁dinner|.
11_cod_modal,Sarah wants to catch a cod and it's not a big deal.,modal,subj,"[-7.979322910308838, -0.6180880069732666, -7.118710517883301, -2.022716999053955, -9.568634986877441, -2.6375014781951904, -4.5196757316589355, -1.9493110179901123, -0.011847253888845444, -2.3522889614105225, -3.3386716842651367, -4.020853042602539, -1.630800724029541, -1.2602410316467285]",-19.08368944749236,11,▁Sarah|▁wants|▁to|▁catch|▁a|▁cod|▁and|▁it|'|s|▁not|▁a|▁big|▁deal|.
11_cod_managed,Sarah managed to catch a cod. It made a fantastic dinner.,managed,it,"[-9.879144668579102, -0.7053441405296326, -4.849732398986816, -1.7400587797164917, -11.16871452331543, -2.3126111030578613, -3.2566213607788086, -5.388628005981445, -1.2147722244262695, -5.847865104675293, -0.004133610054850578, -1.2354240417480469, -0.8986815214157104]",-17.846125869080424,11,▁Sarah|▁managed|▁to|▁catch|▁a|▁cod|.|▁It|▁made|▁a|▁fant|astic|▁dinner|.
11_cod_managed,Sarah managed to catch a cod. It's not a big deal.,managed,subj,"[-9.879144668579102, -0.7053441405296326, -4.849732398986816, -1.7400587797164917, -11.16871452331543, -2.3126111030578613, -3.2566213607788086, -3.8757612705230713, -0.02367349900305271, -2.3563761711120605, -1.9400830268859863, -1.4477394819259644, -4.496793746948242, -2.190416097640991]",-19.587464654818177,11,▁Sarah|▁managed|▁to|▁catch|▁a|▁cod|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
11_cod_failed,Sarah failed to catch a cod. It made a fantastic dinner.,failed,it,"[-10.251728057861328, -0.5622593760490417, -6.502807140350342, -2.302790403366089, -10.353971481323242, -2.3240270614624023, -3.671450138092041, -4.747804641723633, -3.0604424476623535, -7.940495491027832, -0.01962190866470337, -1.8815053701400757, -1.1987910270690918]",-22.52011102437973,11,▁Sarah|▁failed|▁to|▁catch|▁a|▁cod|.|▁It|▁made|▁a|▁fant|astic|▁dinner|.
11_cod_failed,Sarah failed to catch a cod. It's not a big deal.,failed,subj,"[-10.251728057861328, -0.5622593760490417, -6.502807140350342, -2.302790403366089, -10.353971481323242, -2.3240270614624023, -3.671450138092041, -3.4125921726226807, -0.019221587106585503, -2.208462715148926, -2.6093854904174805, -2.6330020427703857, -0.5435982942581177, -1.568998098373413]",-16.66671053878963,11,▁Sarah|▁failed|▁to|▁catch|▁a|▁cod|.|▁It|'|s|▁not|▁a|▁big|▁deal|.
